Brnd_Name,Gnrc_Name,Mftr_Name,Tot_Spndng_2017,Tot_Dsg_Unts_2017,Tot_Clms_2017,Tot_Benes_2017,Avg_Spnd_Per_Dsg_Unt_Wghtd_2017,Avg_Spnd_Per_Clm_2017,Avg_Spnd_Per_Bene_2017,Outlier_Flag_2017,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Avg_Spnd_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Chg_Avg_Spnd_Per_Dsg_Unt_20_21,CAGR_Avg_Spnd_Per_Dsg_Unt_17_21
Ranolazine ER,Ranolazine,Avkare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19256.41,16169.0,169,104.0,1.1868971575,113.94325444,185.15778846,0,,
Ranolazine ER,Ranolazine,Ascend Laborato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2771664.32,1932293.0,18703,10261.0,1.4286786583,148.19356895,270.11639411,0,,
Ranolazine ER,Ranolazine,Amerigen Pharma,,,,,,,,,,,,,,,,,,,,,,,,,251746.07,391710.0,4557.0,2220.0,0.6392987479,55.243816107,113.39913063,0.0,194409.58,262053.0,3091,1424.0,0.7408621243,62.895367195,136.52358146,0,0.1588668469,0.1588668469
Ranolazine ER,Ranolazine,Ajanta Pharma L,,,,,,,,,,,,,,,,,29519785.01,10885327.0,118891.0,52250.0,2.694670068,248.29284816,564.97196191,0.0,57899106.79,30153040.0,314764.0,93948.0,1.908598724,183.94450061,616.28887033,0.0,51646794.5,32240941.0,320692,89159.0,1.5919590828,161.04796658,579.26619298,0,-0.165901631,-0.231377397
Ranolazine ER,Ranolazine,Actavis/Teva,,,,,,,,,,,,,,,,,29657755.71,12047018.0,119095.0,59860.0,2.4563363986,249.0260356,495.45198313,0.0,29709427.61,15565896.82,157944.0,56926.0,1.8887090136,188.10102068,521.89557689,0.0,4379792.72,3147510.5,38478,14569.0,1.3906673633,113.82589324,300.62411422,0,-0.26369422,-0.247567217
Ranolazine ER,Ranolazine,AHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.48,541.0,12,,0.9731608133,43.873333333,,1,,
Rapaflo,Silodosin,Allergan Inc.,,,,,,,,,44455456.92,5425321.0,105262.0,41208.0,8.1941653369,422.33148639,1078.8064677,0.0,22220988.89,2576217.0,54482.0,14858.0,8.6254548344,407.8592726,1495.5572008,0.0,6728199.44,794365.0,15997.0,4091.0,8.4702338874,420.59132587,1644.6344268,0.0,4293597.17,494594.0,9383,1979.0,8.68090334,457.59321859,2169.5791662,0,0.0248717397,0.0194205857
Rapamune,Sirolimus,Wyeth/Pfizer,4585196.69,177085.0,2349.0,458.0,26.413634573,1951.9781567,10011.346485,0.0,3359065.83,123953.0,1634.0,318.0,27.639285661,2055.7318421,10563.100094,0.0,2400496.3,82260.0,1129.0,233.0,28.990360651,2126.2146147,10302.559227,0.0,1758753.02,58697.0,797.0,139.0,29.14329166,2206.7164617,12652.899424,0.0,1180013.98,39823.0,536,108.0,29.096570486,2201.5186194,10926.05537,0,-0.001603154,0.0244798231
Rasagiline Mesylate,Rasagiline Mesylate,Teva USA,48833415.52,3240399.0,75210.0,22079.0,15.077083836,649.29418322,2211.7584818,0.0,53643510.17,4227780.0,89598.0,19964.0,12.710647615,598.71325443,2687.0121303,0.0,33487817.73,3399024.5,67269.0,14891.0,9.8814477388,497.81946707,2248.8629192,0.0,20084718.65,1996799.5,35050.0,10519.0,10.063681869,573.0304893,1909.3752876,0.0,4807006.02,627439.0,10248,5301.0,7.6729034929,469.06772248,906.81117148,0,-0.237564979,-0.155381487
Rasagiline Mesylate,Rasagiline Mesylate,Northstar Rx Ll,,,,,,,,,2915518.66,235509.0,5513.0,2465.0,12.379653507,528.84430619,1182.7661907,0.0,9295689.6,895697.5,20028.0,5233.0,10.380827566,464.13469143,1776.3595643,0.0,7169115.96,729664.0,15299.0,4269.0,9.8303624223,468.60029806,1679.3431623,0.0,5019690.19,709386.5,14239,3820.0,7.1108824364,352.53108996,1314.0550236,0,-0.276640867,-0.168737218
Rasagiline Mesylate,Rasagiline Mesylate,Mylan,13585224.15,893144.0,21544.0,10107.0,15.212593811,630.58040058,1344.1401158,0.0,15117677.64,1157319.0,25626.0,8604.0,13.065131234,589.93512995,1757.0522594,0.0,8240914.98,766282.0,16927.0,5108.0,10.762376669,486.85029716,1613.3349608,0.0,832399.33,75443.0,2008.0,650.0,11.04321008,414.541499,1280.6143538,0.0,1096797.09,149655.0,3741,1273.0,7.3441531446,293.18286287,861.58451689,0,-0.334962109,-0.166444323
Rasagiline Mesylate,Rasagiline Mesylate,"Micro Labs USA,",,,,,,,,,,,,,,,,,1357181.84,144046.0,2734.0,1841.0,9.4185135473,496.40886613,737.1981749,0.0,15619363.99,1640787.25,33729.0,7900.0,9.5316791465,463.0841113,1977.1346823,0.0,18986590.47,2511273.0,45552,12265.0,7.5655459123,416.81134681,1548.0302055,0,-0.206273544,-0.103750447
Rasagiline Mesylate,Rasagiline Mesylate,Avet Pharmaceut,,,,,,,,,,,,,,,,,,,,,,,,,369208.39,154091.0,3410.0,1679.0,2.3967713825,108.27225513,219.89779035,0.0,964811.62,366072.0,8167,2577.0,2.6345469192,118.13537652,374.39333333,0,0.0992065987,0.0992065987
Rasagiline Mesylate,Rasagiline Mesylate,Ascend Laborato,193957.08,12402.0,345.0,320.0,15.634661842,562.19443478,606.115875,0.0,16713621.09,1175495.0,30305.0,7349.0,14.217855945,551.51364758,2274.2714778,0.0,18871611.72,1571827.5,36863.0,7915.0,12.010758069,511.93911836,2384.2844877,0.0,20010646.37,1914639.5,39291.0,10420.0,10.458691143,509.29338449,1920.4075211,0.0,17277855.26,2210852.5,42877,10315.0,7.8294250883,402.96324976,1675.0223228,0,-0.251395325,-0.158778536
Rasagiline Mesylate,Rasagiline Mesylate,Alvogen Inc,61196620.19,4125565.5,92275.0,27172.0,14.834187622,663.19826811,2252.1941775,0.0,45853290.13,3473793.5,72501.0,19648.0,13.203669497,632.45045075,2333.7383006,0.0,34120055.21,3155622.0,59130.0,14712.0,10.807192614,577.03458836,2319.1989675,0.0,28940902.93,3117494.5,52158.0,13420.0,9.2834543401,554.8698748,2156.5501438,0.0,18198242.59,2609320.5,39399,10696.0,6.9783066977,461.89605295,1701.4063753,0,-0.248307102,-0.171826039
Rasuvo,Methotrexate/PF,"Medexus Pharma,",7259163.06,23238.9,12693.0,2577.0,342.88663646,571.90286457,2816.9045634,0.0,9619518.9,30391.0,16216.0,3093.0,346.60323098,593.21157499,3110.0934045,0.0,12197221.25,37758.26,19842.0,3638.0,353.94001057,614.7173294,3352.7271165,0.0,14514048.91,44656.05,22889.0,3866.0,354.64480916,634.10585478,3754.2806286,0.0,15516395.81,47626.65,23809,4143.0,356.78498257,651.70296149,3745.2077746,0,0.0060346954,0.0099828555
Ravicti,Glycerol Phenylbutyrate,Horizon Therape,35176371.51,205758.0,527.0,57.0,170.95992141,66748.333036,617129.32474,0.0,40112522.14,214475.0,536.0,55.0,187.02656319,74836.795037,729318.58436,0.0,47351936.11,241800.0,601.0,64.0,195.83100128,78788.579218,739874.00172,0.0,53970031.16,261500.0,641.0,68.0,206.38635243,84196.616474,793676.92882,0.0,60056340.32,272925.0,690,71.0,220.04704706,87038.174377,845863.94817,0,0.0661899126,0.0651366019
Rayaldee,Calcifediol,Opko Pharmaceut,5122073.36,163760.0,4255.0,1333.0,31.277927211,1203.7775229,3842.5156489,0.0,20934903.92,639870.0,17188.0,3735.0,32.717433104,1217.9953409,5605.0612905,0.0,45863705.84,1253237.0,34111.0,6659.0,36.596195165,1344.5429873,6887.4764739,0.0,61315676.04,1660888.0,44119.0,6792.0,36.917405653,1389.7793703,9027.6319258,0.0,39639508.36,1001967.0,28393,4919.0,39.561690515,1396.1014461,8058.4485383,0,0.07162705,0.0604964502
Rayos,Prednisone,Horizon Therape,22304671.65,295074.0,5409.0,1395.0,75.619629723,4123.6220466,15989.011935,0.0,25212874.52,303641.0,5659.0,1565.0,83.02153776,4455.3586358,16110.462952,0.0,27333540.74,312920.0,5187.0,1437.0,87.257580146,5269.6242028,19021.253125,0.0,23756725.33,258214.0,4648.0,1160.0,92.011738245,5111.1715426,20479.935629,0.0,21847854.67,233271.0,4563,1201.0,93.689103836,4788.0461692,18191.38607,0,0.0182299087,0.0550271468
Razadyne ER,Galantamine HBr,Janssen Pharm.,92221.98,8895.0,195.0,41.0,10.366626567,472.93323077,2249.3165854,0.0,82776.01,7950.0,171.0,42.0,10.400569407,484.07023392,1970.857381,0.0,44239.21,4410.0,84.0,21.0,10.022856871,526.6572619,2106.6290476,0.0,28937.72,2908.0,48.0,12.0,10.03631179,602.86916667,2411.4766667,0.0,18084.71,1860.0,28,,9.7940531746,645.8825,,1,-0.024138211,-0.014103668
Rebif,Interferon Beta-1a/Albumin,"Emd Serono, Inc",271163577.65,237004.5,38417.0,4209.0,1144.8378186,7058.426677,64424.703647,0.0,259379037.46,210383.5,33673.0,3759.0,1233.7144766,7702.8787889,69002.138191,0.0,242134217.55,183721.5,29000.0,3243.0,1318.634149,8349.4557776,74663.650185,0.0,232708460.75,164452.0,25470.0,2795.0,1415.5540225,9136.5708971,83258.841055,0.0,198665887.89,129814.3,20587,2311.0,1530.7424785,9650.0649871,85965.33444,0,0.0813734087,0.0753245021
Rebif Rebidose,Interferon Beta-1a/Albumin,"Emd Serono, Inc",151475152.29,132324.1,20625.0,2620.0,1147.5722952,7344.249808,57814.943622,0.0,158832414.15,128729.4,19888.0,2514.0,1236.4718342,7986.3442352,63179.162351,0.0,157180338.17,119049.4,18378.0,2226.0,1322.5403426,8552.6356606,70611.113284,0.0,153166653.12,107707.3,16341.0,1950.0,1423.9286788,9373.1505489,78547.0016,0.0,132690989.81,86077.9,13523,1601.0,1542.6205072,9812.2450499,82880.068588,0,0.083355178,0.0767621014
Reblozyl,Luspatercept-Aamt,Celgene/BMS,,,,,,,,,,,,,,,,,,,,,,,,,10550368.95,1659.0,881.0,137.0,7861.8649482,11975.447162,77009.992336,0.0,16465062.57,2394.0,1238,173.0,8445.5406009,13299.727439,95173.772081,0,0.0742413736,0.0742413736
Recarbrio,Imipenem/Cilastatin/Relebactam,Merck Sharp & D,,,,,,,,,,,,,,,,,,,,,,,,,180002.3,28534.0,66.0,,6.3083444312,2727.3075758,,1.0,941894.77,33455.5,172,26.0,28.153659936,5476.1323837,36226.721923,1,3.4629237105,3.4629237105
Reclast,Zoledronic Acid/Mannitol-Water,Novartis,120886.28,11901.0,120.0,119.0,10.15765734,1007.3856667,1015.8510924,0.0,103298.26,11300.0,113.0,113.0,9.1414389381,914.14389381,914.14389381,0.0,75258.33,8606.0,88.0,88.0,8.7448675343,855.20829545,855.20829545,0.0,71171.55,8906.0,91.0,91.0,7.9914158994,782.10494505,782.10494505,0.0,84934.17,10602.0,107,107.0,8.0111460102,793.77728972,793.77728972,0,0.002468913,-0.057621711
Reclipsen,Desogestrel-Ethinyl Estradiol,Teva USA,36791.78,67903.0,1497.0,616.0,0.5418284906,24.577007348,59.726915584,0.0,49566.35,77987.0,1816.0,407.0,0.6355719543,27.294245595,121.78464373,0.0,33339.39,51836.0,1175.0,242.0,0.6431705764,28.373948936,137.76607438,0.0,19735.46,34116.0,855.0,148.0,0.5784810646,23.082409357,133.3477027,0.0,13856.86,21588.0,521,102.0,0.6418778951,26.596660269,135.85156863,0,0.1095918854,0.0432722256
Recombivax Hb,Hepatitis B Virus Vaccine/PF,Merck Sharp & D,54751.54,555.0,552.0,382.0,98.09036679,99.187572464,143.32863874,0.0,44948.53,373.5,374.0,300.0,120.34874332,120.18323529,149.82843333,1.0,56802.96,370.5,376.0,307.0,154.81417553,151.07170213,185.02592834,1.0,376010.15,914.0,920.0,747.0,409.38963043,408.70668478,503.3603079,1.0,1300948.21,1983.0,1989,1256.0,653.62385826,654.07149824,1035.7867914,1,0.596581373,0.6066651902
Rectiv,Nitroglycerin,Aptalis/Allerga,1696617.95,90841.13,2880.0,1908.0,18.676759635,589.10345486,889.21276205,0.0,2109629.87,101910.0,3226.0,2127.0,20.700911294,653.94602294,991.83350729,0.0,2016125.39,92710.0,2946.0,1980.0,21.746579549,684.36028174,1018.2451465,0.0,3999268.29,183357.0,5772.0,3747.0,21.811375022,692.87392412,1067.3254043,0.0,4675762.68,211285.0,6525,4009.0,22.130121305,716.59198161,1166.316458,0,0.0146137638,0.0433272876
Reditrex,Methotrexate/PF,Cumberland Phar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54600.05,488.2,148,40.0,128.88721694,368.91925676,1365.00125,1,,
Reglan,Metoclopramide HCl,Ani Pharmaceuti,108670.42,42061.0,341.0,95.0,2.5817161211,318.68158358,1143.8991579,0.0,122236.86,42611.0,310.0,91.0,2.8669874764,394.31245161,1343.2621978,0.0,114500.98,36619.0,277.0,84.0,3.1273941415,413.36093863,1363.1069048,0.0,106781.97,30906.0,243.0,59.0,3.4555713391,439.43197531,1809.8638983,0.0,94619.79,27489.0,221,57.0,3.4135080573,428.14384615,1659.9963158,0,-0.012172598,0.0723168031
Regonol,Pyridostigmine Bromide,Sandoz,33398.32,2116.0,24.0,,15.783705104,1391.5966667,,1.0,19904.83,1312.0,15.0,,15.171364329,1326.9886667,,1.0,13440.17,920.0,12.0,,14.608880435,1120.0141667,,1.0,39521.21,2980.0,18.0,,13.262151007,2195.6227778,,1.0,56965.53,3840.0,19,,14.834773437,2998.1857895,,1,0.1185797409,-0.015381503
Regranex,Becaplermin,Smith&n/United,14129822.21,205380.0,10380.0,6435.0,68.798433197,1361.2545482,2195.7765672,0.0,13433946.94,185775.0,9322.0,5693.0,72.312996582,1441.1013667,2359.7307114,0.0,14100630.87,184606.0,9639.0,5519.0,76.382299979,1462.8727949,2554.9249629,0.0,9677046.74,120780.0,6419.0,3590.0,80.121267925,1507.5629755,2695.556195,0.0,2997028.33,35325.0,1869,1316.0,84.841566313,1603.546458,2277.3771505,0,0.0589144245,0.0537983943
Relafen,Nabumetone,Blucrest Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2267.78,870.0,11,,2.9306558442,206.16181818,,1,,
Relafen Ds,Nabumetone,Carwin Associat,,,,,,,,,,,,,,,,,,,,,,,,,466615.34,11375.0,261.0,119.0,41.021128791,1787.7982375,3921.1373109,0.0,1247857.97,28048.0,561,242.0,44.49008735,2224.3457576,5156.4378926,0,0.0845651658,0.0845651658
Relenza,Zanamivir,Glaxosmithkline,27689.38,9160.0,424.0,351.0,3.0228580786,65.305141509,78.887122507,0.0,39489.77,12920.0,604.0,516.0,3.0564837461,65.380413907,76.530562016,0.0,23654.9,7722.0,342.0,276.0,3.0633126133,69.166374269,85.70615942,0.0,31973.79,10553.0,452.0,274.0,3.0298294324,70.738473451,116.69266423,0.0,11646.58,3740.0,166,83.0,3.1140588235,70.160120482,140.32024096,0,0.0278000439,0.0074587277
Relistor*,Methylnaltrexone Bromide,Salix Pharmaceu*,43672736.9,1249744.0,27551.0,8853.0,97.947836469,1585.1597728,4933.1002937,0.0,59613614.28,2251207.7,36434.0,10554.0,68.467082403,1636.2083296,5648.4379648,0.0,68503455.57,2661442.19,39510.0,11201.0,60.261017802,1733.8257547,6115.833905,0.0,82678459.28,3093557.6,43315.0,11497.0,57.416052196,1908.7720023,7191.3072349,0.0,95717741.17,3435653.0,45986,12960.0,55.945395878,2081.4539462,7385.6281767,0,-0.025614027,-0.130654569
Relpax,Eletriptan Hydrobromide,Pfizer/Viatris,28685015.89,534907.0,42848.0,11690.0,53.626114557,669.45985554,2453.8080317,0.0,8149970.18,134867.0,9939.0,2413.0,60.431696225,819.99901197,3377.525976,0.0,4392278.63,71856.0,5009.0,1237.0,61.136263249,876.87734678,3550.7507114,0.0,4037854.03,62654.0,3904.0,814.0,64.447640857,1034.2863806,4960.5086364,0.0,3485987.11,50544.0,2980,634.0,68.958528578,1169.7943322,5498.4023817,0,0.069993062,0.0648855002
Reltone,Ursodiol,Intra-Sana Labo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273986.24,10930.0,135,53.0,25.432228652,2029.5277037,5169.5516981,0,,
Remeron,Mirtazapine,Organon LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136559.98,26049.0,403,246.0,5.1949969002,338.85851117,555.12186992,0,,
Remeron,Mirtazapine,Merck Sharp & D,1064574.77,193030.5,4004.0,723.0,5.5149570125,265.87781469,1472.440899,0.0,1021634.62,181964.0,3715.0,724.0,5.6063282651,275.0025895,1411.0975414,0.0,946970.68,183748.5,3535.0,740.0,5.1453914166,267.88420934,1279.6901081,0.0,977379.08,191189.0,3458.0,682.0,5.0948988994,282.64288028,1433.1071554,0.0,741381.27,142554.5,2524,593.0,5.1780461538,293.73267433,1250.2213659,0,0.0163197065,-0.015635492
Remicade,Infliximab,Janssen Biotech,83086234.52,79753.67,13316.0,2636.0,1041.78572,6239.5790418,31519.815827,1.0,90852542.21,84541.25,14144.0,2781.0,1074.6534054,6423.3980635,32669.019133,1.0,98661230.31,94328.355,15160.0,2851.0,1045.9339645,6507.9967223,34605.83315,1.0,99404194.01,92954.57,14790.0,2698.0,1069.3846899,6721.0408391,36843.659752,1.0,102739191.33,95085.15,14890,2767.0,1080.4967056,6899.8785312,37130.173954,1,0.0103910369,0.0091628666
Remodulin,Treprostinil Sodium,United Therap,2587001.5,6340.0,178.0,30.0,427.17715916,14533.716292,86233.383333,0.0,4272068.05,11605.0,278.0,37.0,403.5987401,15367.151259,115461.29865,0.0,5812371.42,16305.0,400.0,52.0,414.8826311,14530.92855,111776.37346,0.0,5233310.07,15685.0,391.0,46.0,410.96758383,13384.424731,113767.61022,0.0,6905568.64,26347.0,495,63.0,374.51651591,13950.643717,109612.20063,0,-0.088695725,-0.032355711
Rena-Vite Rx,Vit B Comp No.3/Folic/C/Biotin,Cypress Pharm.,1855.74,7486.0,124.0,51.0,0.2478947368,14.965645161,36.387058824,0.0,841.39,3270.0,62.0,23.0,0.2573058104,13.570806452,36.582173913,0.0,,,,,,,,,,,,,,,,,1695.65,6104.0,142,41.0,0.2777932503,11.941197183,41.357317073,0,,0.0288773242
Renacidin,Citric Ac/Gluconolact/Mag Carb,Guardian Chem.,1792158.77,9913799.0,9595.0,1656.0,0.1800850052,186.78048671,1082.2214795,0.0,2047225.2,11094290.0,10826.0,1867.0,0.1845134685,189.10264179,1096.5319764,0.0,2341815.45,12604993.0,12114.0,2177.0,0.1857847482,193.31479693,1075.7076022,0.0,2830933.16,14181040.0,13791.0,2390.0,0.1996280357,205.27395838,1184.4908619,0.0,2845825.0,14149800.0,14017,2446.0,0.2011212173,203.02668189,1163.4607522,0,0.0074798187,0.0280046616
Renagel,Sevelamer HCl,Genzyme,38533991.46,5613746.0,29275.0,8600.0,6.8586743338,1316.2763949,4480.6966814,0.0,27764016.92,3963246.5,21427.0,6343.0,6.988806926,1295.7491445,4377.1112912,0.0,8243292.02,1197605.0,7182.0,3161.0,6.8759106406,1147.7710972,2607.8114584,0.0,3349226.32,501777.0,2313.0,918.0,6.6747306473,1448.001003,3648.3946841,0.0,2324846.59,358003.0,1408,634.0,6.4939304699,1651.1694531,3666.9504574,0,-0.027087262,-0.013568657
Renal Caps,B Complex W-C No.20/Folic Acid,Cypress Pharm.,15043.22,29991.0,764.0,210.0,0.501591144,19.690078534,71.634380952,0.0,12957.92,26457.0,679.0,162.0,0.4897728389,19.083829161,79.987160494,0.0,1935.84,4289.0,93.0,33.0,0.451349965,20.815483871,58.661818182,0.0,2663.98,6480.0,121.0,42.0,0.4111080247,22.016363636,63.428095238,0.0,2593.25,5885.0,127,49.0,0.4406542056,20.419291339,52.923469388,0,0.0718696283,-0.031862562
Renflexis,Infliximab-Abda,Organon LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667886.6,867.0,151,116.0,770.34209919,4423.0900662,5757.6431034,0,,
Renflexis,Infliximab-Abda,Merck Sharp & D,,,,,,,,,41260.75,53.0,13.0,,778.50471698,3173.9038462,,1.0,1216533.27,1563.0,312.0,83.0,778.33222649,3899.1450962,14657.027349,0.0,2742063.9,3819.0,705.0,163.0,718.00573449,3889.4523404,16822.477914,0.0,4181416.91,5979.0,960,244.0,699.35054524,4355.6426146,17136.954549,1,-0.02598195,-0.035109813
Reno Caps,B Complex W-C No.20/Folic Acid,Nnodum Corp,9630.06,41017.0,1087.0,220.0,0.2347821635,8.859300828,43.773,0.0,728.01,3266.0,70.0,63.0,0.222905695,10.400142857,11.555714286,0.0,715.95,1984.0,37.0,21.0,0.3608618952,19.35,34.092857143,0.0,923.85,1814.0,31.0,14.0,0.5092888644,29.801612903,65.989285714,0.0,1946.41,3720.0,62,28.0,0.5232284946,31.393709677,69.514642857,0,0.0273707737,0.2218181486
Renvela,Sevelamer Carbonate,Genzyme,1315545308.0,224443622.61,891769.0,183809.0,6.1443330151,1475.2086112,7157.1321751,0.0,653885706.68,109886753.2,422197.0,102826.0,6.2843840053,1548.7691923,6359.1475568,0.0,338872821.46,56237650.24,226468.0,50596.0,6.3580211183,1496.3386503,6697.6207894,0.0,296303290.18,45981803.004,174812.0,36940.0,6.8214190788,1694.9825537,8021.2043904,0.0,193692541.7,29507197.362,113013,25713.0,6.9182182945,1713.8961155,7532.864376,0,0.0141904807,0.0301011663
Repaglinide,Repaglinide,Rising Pharm,3843150.89,8192076.79,51440.0,17729.0,0.471034423,74.711331454,216.77200575,0.0,7678805.4,16056681.33,106154.0,32943.0,0.4798828206,72.336467773,233.0936891,0.0,11623216.51,21129675.5,134830.0,35940.0,0.5493105629,86.206456352,323.4061355,0.0,11925283.76,23269155.1,140274.0,38328.0,0.5133747408,85.014213325,311.13764767,0.0,9552926.21,24566937.5,139513,40630.0,0.3935697742,68.473376746,235.12001501,0,-0.233367474,-0.043924316
Repaglinide,Repaglinide,Perrigo/Padagis,4894022.57,12954568.0,92114.0,30872.0,0.3791782226,53.130062423,158.52625583,0.0,5213628.39,14799995.0,98318.0,30484.0,0.3534579543,53.028218536,171.02835553,0.0,4745477.45,13925074.0,86513.0,27389.0,0.342047592,54.852767214,173.26216547,0.0,5736230.26,17222323.969,103962.0,32054.0,0.3331818555,55.176220734,178.95520871,0.0,3367430.95,14064728.75,86256,28925.0,0.240292241,39.039961858,116.41939326,0,-0.278795537,-0.107775611
Repaglinide,Repaglinide,"Gsms, Inc.",244.12,1062.0,15.0,,0.2300114548,16.274666667,,1.0,242.99,1076.0,13.0,,0.2314518402,18.691538462,,1.0,713.25,3200.0,42.0,,0.2387215395,16.982142857,,1.0,420.48,1738.0,27.0,,0.283193209,15.573333333,,1.0,187.41,990.0,11,,0.1893030303,17.037272727,,1,-0.331541067,-0.047528421
Repaglinide,Repaglinide,Caraco/Sun Phar,2145325.04,3929229.5,32648.0,7225.0,0.5523155667,65.710764518,296.93080138,0.0,1930956.71,4081099.0,33472.0,8264.0,0.477404004,57.68871624,233.65884681,0.0,2233547.5,4049048.5,32743.0,8595.0,0.5548626549,68.214503863,259.86591041,0.0,955261.04,1581238.5,12970.0,3458.0,0.6100249692,73.651583655,276.24668595,0.0,1074937.55,2987233.0,16378,7560.0,0.3649202708,65.633016852,142.18750661,0,-0.401794534,-0.098423307
Repaglinide,Repaglinide,Breckenridge,2687799.89,6259502.5,43622.0,12850.0,0.4299372183,61.615695979,209.16730661,0.0,1742245.6,4223448.0,27146.0,9875.0,0.4129473778,64.180564356,176.42993418,0.0,962757.61,2310831.0,14269.0,5445.0,0.4164771805,67.471974911,176.81498806,0.0,808361.23,2097397.0,12484.0,4493.0,0.3848540169,64.751780679,179.91569775,0.0,309830.29,880025.0,5773,2892.0,0.354876732,53.668853283,107.13357192,0,-0.077892613,-0.046834925
Repaglinide,Repaglinide,Aurobindo Pharm,2043338.35,4865308.0,32033.0,11462.0,0.4204312828,63.788541504,178.27066393,0.0,4739190.14,11408622.5,69467.0,25784.0,0.4146044086,68.222179452,183.80352699,0.0,6284168.72,13249803.905,78390.0,26497.0,0.4700281411,80.165438449,237.16529117,0.0,6974187.89,13170197.0,72113.0,22543.0,0.5292901962,96.711936683,309.37266069,0.0,6608442.21,16024770.0,88044,26700.0,0.4163133487,75.058405002,247.50719888,0,-0.213449726,-0.002457682
Repatha Pushtronex,Evolocumab,Amgen USA Inc.,,,,,,,,,,,,,,,,,7457266.54,53328.5,13610.0,3284.0,139.8364203,547.92553564,2270.7876188,0.0,27702130.48,195733.5,44156.0,7735.0,141.52983766,627.36956427,3581.4001913,0.0,44694499.91,295422.3,61535,10830.0,151.29020358,726.3264794,4126.9159658,0,0.068963309,0.0401482787
Repatha Pushtronex,Evolocumab,Amgen,12142156.17,34441.875,8895.0,1956.0,352.54050977,1365.0540944,6207.6463037,0.0,28529497.98,80980.0,20588.0,3643.0,352.30301284,1385.7343103,7831.3197859,0.0,24678125.29,69814.0,17439.0,3704.0,353.48390423,1415.1112615,6662.5608234,0.0,1628166.0,4620.0,1058.0,510.0,352.41688312,1538.9092628,3192.4823529,0.0,290902.75,840.0,208,69.0,346.31279762,1398.5709135,4215.9818841,0,-0.017320639,-0.00444587
Repatha Sureclick,Evolocumab,Amgen USA Inc.,,,,,,,,,5104629.21,22362.0,9648.0,6569.0,228.27248055,529.0867755,777.07858274,0.0,107562882.96,465666.0,203382.0,40412.0,230.9871946,528.87120276,2661.6570068,0.0,312253287.0,1369045.0,520029.0,88011.0,228.08109814,600.45360355,3547.8893207,0.0,517534372.01,2122227.002,746639,127532.0,243.86381453,693.15207484,4058.0746166,0,0.0691978271,0.0222676122
Repatha Sureclick,Evolocumab,Amgen,126064740.9,221223.0,98001.0,17676.0,569.85368113,1286.361781,7131.9722166,0.0,221397649.81,390139.0,167472.0,28232.0,567.48402444,1321.9980045,7842.0816736,0.0,151919697.82,266627.0,111161.0,25197.0,569.78362214,1366.6636484,6029.2772084,0.0,10962899.18,19270.0,7392.0,3733.0,568.91018059,1483.0761878,2936.7530619,0.0,1645687.85,2930.0,1337,463.0,561.66820819,1230.8809648,3554.4014039,0,-0.012729553,-0.003610549
Repatha Syringe,Evolocumab,Amgen USA Inc.,,,,,,,,,35776.59,157.0,68.0,67.0,227.87636943,526.12632353,533.97895522,0.0,8809783.69,38073.0,16969.0,5294.0,231.39189688,519.16929047,1664.1072327,0.0,36395204.85,159007.1,61187.0,14756.0,228.89043854,594.8192402,2466.4682062,0.0,62125149.11,253930.1,92220,21535.0,244.65452938,673.662428,2884.8455589,0,0.0688717752,0.0239639247
