8217,Pramosone,Hydrocortisone/Pramoxine,Sebela Pharmace
8218,Prasugrel HCl,Prasugrel HCl,Apotex Corp
8219,Prasugrel HCl,Prasugrel HCl,Accord Healthca
8220,Prasugrel HCl,Prasugrel HCl,Aurobindo Pharm
8221,Prasugrel HCl,Prasugrel HCl,Amneal Pharmace
8222,Prasugrel HCl,Prasugrel HCl,Mylan
8223,Prasugrel HCl,Prasugrel HCl,Ascend Laborato
8224,Pravachol,Pravastatin Sodium,BMS Primarycare
8225,Pravastatin Sodium,Pravastatin Sodium,Accord Healthca
8226,Pravastatin Sodium,Pravastatin Sodium,AHP
8227,Pravastatin Sodium,Pravastatin Sodium,Teva USA
8228,Pravastatin Sodium,Pravastatin Sodium,Zydus Pharmaceu
8229,Pravastatin Sodium,Pravastatin Sodium,Dr.Reddy'S Lab
8230,Pravastatin Sodium,Pravastatin Sodium,Major Pharmaceu
8231,Pravastatin Sodium,Pravastatin Sodium,Mylan Instituti
8232,Pravastatin Sodium,Pravastatin Sodium,Rising Pharm
8233,Pravastatin Sodium,Pravastatin Sodium,International L
8234,Pravastatin Sodium,Pravastatin Sodium,Lupin Pharmaceu
8235,Pravastatin Sodium,Pravastatin Sodium,Sandoz
8236,Pravastatin Sodium,Pravastatin Sodium,Apotex Corp
8237,Pravastatin Sodium,Pravastatin Sodium,Glenmark Pharma
8238,Pravastatin Sodium,Pravastatin Sodium,Biocon Pharma I
8239,Pravastatin Sodium,Pravastatin Sodium,Avkare
8240,Praziquantel,Praziquantel,Par Pharm.
8241,Prazosin HCl,Prazosin HCl,Greenstone/Pras
8242,Prazosin HCl,Prazosin HCl,Ani Pharmaceuti
8243,Prazosin HCl,Prazosin HCl,Mylan
8244,Prazosin HCl,Prazosin HCl,Major Pharmaceu
8245,Prazosin HCl,Prazosin HCl,Teva USA
8246,Prazosin HCl,Prazosin HCl,Prasco Labs
8247,Prazosin HCl,Prazosin HCl,Mylan Instituti
8248,Prazosin HCl,Prazosin HCl,Marlex Pharm.
8249,Prazosin HCl,Prazosin HCl,Novitium Pharma
8250,Prazosin HCl,Prazosin HCl,"Gsms, Inc."
8251,Precision,Syringe And Needle,Abbott Diabetes
8252,Precision,Insulin,Abbott Diabetes
8253,Precision,1ml,Abbott Diabetes
8254,Pred Forte,Prednisolone Acetate,Allergan Inc.
8255,Pred Mild,Prednisolone Acetate,Allergan Inc.
8256,Pred-G,Gentamicin Sulf/Prednisolone,Allergan Inc.
8257,Prednicarbate,Prednicarbate,Fougera/Sandoz
8258,Prednisolone,Prednisolone,Hi-Tech/Akorn C
8259,Prednisolone Acetate,Prednisolone Acetate,Sandoz
8260,Prednisolone Acetate,Prednisolone Acetate,Pacific/Greenst
8261,Prednisolone Sodium Phos ODT,Prednisolone Sodium Phosphate,Prasco Labs
8262,Prednisolone Sodium Phosphate*,Prednisolone Sodium Phosphate,Bausch Health U
8263,Prednisolone Sodium Phosphate*,Prednisolone Sodium Phosphate,Mission Pharm.
8264,Prednisolone Sodium Phosphate*,Prednisolone Sodium Phosphate,Seton Pharmaceu
8265,Prednisolone Sodium Phosphate*,Prednisolone Sodium Phosphate,Morton Grove Ph
8266,Prednisolone Sodium Phosphate*,Prednisolone Sodium Phosphate,Pharm Assoc Inc
8267,Prednisolone Sodium Phosphate*,Prednisolone Sodium Phosphate,Hi-Tech/Akorn C
8268,Prednisolone Sodium Phosphate*,Prednisolone Sodium Phosphate,"Biocomp Pharma,"
8269,Prednisolone Sodium Phosphate*,Prednisolone Sodium Phosphate,Edenbridge Phar
8270,Prednisone,Prednisone,AHP
8271,Prednisone,Prednisone,Lannett Co. Inc
8272,Prednisone,Prednisone,Cambridge Thera
8273,Prednisone,Prednisone,Avkare
8274,Prednisone,Prednisone,Actavis/Teva
8275,Prednisone,Prednisone,Amneal Pharmace
8276,Prednisone,Prednisone,Jubilant Cadist
8277,Prednisone,Prednisone,"Gsms, Inc."
8278,Prednisone,Prednisone,Major Pharmaceu
8279,Prednisone,Prednisone,West-Ward/Hikma
8280,Prednisone,Prednisone,West-Ward/Mylan
8281,Prednisone,Prednisone,Qualitest/Par P
8282,Prednisone,Prednisone,Roxane/West-War
8283,Prednisone,Prednisone,Novitium Pharma
8284,Prednisone,Prednisone,Strides Pharma
8285,Prednisone,Prednisone,Mylan
8286,Prednisone,Prednisone,Mckesson Packag
8287,Prednisone Intensol,Prednisone,Roxane/West-War
8288,Prefest,Estradiol/Norgestimate,Teva Women's He
8289,Pregabalin,Pregabalin,"Cipla USA, Inc."
8290,Pregabalin,Pregabalin,Westminster Pha
8291,Pregabalin,Pregabalin,Teva USA
8292,Pregabalin,Pregabalin,Sun Pharma Glob
8293,Pregabalin,Pregabalin,Rising Pharm
8294,Pregabalin,Pregabalin,Sciegen Pharmac
8295,Pregabalin,Pregabalin,Major Pharmaceu
8296,Pregabalin,Pregabalin,Greenstone LLC.
8297,Pregabalin,Pregabalin,"Gsms, Inc."
8298,Pregabalin,Pregabalin,Exelan Pharmace
8299,Pregabalin,Pregabalin,Dr.Reddy'S Lab
8300,Pregabalin,Pregabalin,Novadoz Pharmac
8301,Pregabalin,Pregabalin,"Celltrion USA,"
8302,Pregabalin,Pregabalin,Camber Pharmace
8303,Pregabalin,Pregabalin,Amneal Pharmace
8304,Pregabalin,Pregabalin,Ascend Laborato
8305,Pregabalin,Pregabalin,AHP
8306,Pregabalin,Pregabalin,Alembic Pharmac
8307,Pregabalin ER,Pregabalin,Alvogen Inc
8308,Pregabalin ER,Pregabalin,Sun Pharmaceuti
8309,Pregabalin ER,Pregabalin,Novadoz Pharmac
8310,Pregenna,PNV No.163/Iron/Folate No.10,Redmont Pharmac
8311,Pregnyl,Chorionic Gonadotropin,Merck Sharp & D
8312,Pregnyl,Human,Merck Sharp & D
8313,Premarin*,Estrogens,Wyeth/Pfizer*
8314,Premarin*,Conjugated,Wyeth/Pfizer*
8315,Premasol,Parenteral Amino Acid 10% No.7,Baxter Healthca
8316,Premphase,Estrogen,Wyeth/Pfizer
8317,Premphase,Con/M-Progest Acet,Wyeth/Pfizer
8318,Prempro,Estrogen,Wyeth/Pfizer
8319,Prempro,Con/M-Progest Acet,Wyeth/Pfizer
8320,Prenata,Prenatal Vit37/Iron/Folic Acid,Sancilio & Comp
8321,Prenatal Plus,PNV,Nationwide Labo
8322,Prenatal Plus,Calcium 72/Iron,Nationwide Labo
8323,Prenatal Plus,Carb/Folic,Nationwide Labo
8324,Prenatal Plus,PNV,Sancilio & Comp
8325,Prenatal Plus,Calcium 72/Iron/Folic Acid,Sancilio & Comp
8326,Prenatal Plus,PNV,Avkare
8327,Prenatal Plus,Calcium 72/Iron/Folic Acid,Avkare
8328,Prenatal Vitamin Plus Low Iron,PNV,Nnodum Corp
8329,Prenatal Vitamin Plus Low Iron,Calcium 72/Iron/Folic Acid,Nnodum Corp
8330,Prenatal Vitamin Plus Low Iron,PNV,Patrin Pharma
8331,Prenatal Vitamin Plus Low Iron,Calcium 72/Iron/Folic Acid,Patrin Pharma
8332,Prenate DHA,Prenatal 78/Iron/Folate 1/DHA,Avion Pharmaceu
8333,Prenate Elite,Prenatal 114/Iron A-G/Folate 1,Avion Pharmaceu
8334,Prenate Mini,Prenatal Vit 87/Iron/Folic/DHA,Avion Pharmaceu
8335,Prenate Pixie,Prenatal Vit 85/Iron/FA 1/DHA,Avion Pharmaceu
8336,Preplus,PNV,Virtus Pharmace
8337,Preplus,Calcium 72/Iron/Folic Acid,Virtus Pharmace
8338,Pretab,Prenatal Vit,Virtus Pharmace
8339,Pretab,Calc78/Iron/Folic,Virtus Pharmace
8340,Pretomanid,Pretomanid,Mylan Specialty
8341,Prevacid,Lansoprazole,Takeda Pharmace
8342,Prevalite,Cholestyramine/Aspartame,Upsher-Smith La
8343,Prevident,Fluoride (Sodium),Colgate Oral Ph
8344,Prevident 5000 Dry Mouth,Fluoride (Sodium),Colgate Oral Ph
8345,Prevident 5000 Enamel Protect,Sodium Fluoride/Potassium Nit,Colgate Oral Ph
8346,Prevident 5000 Ortho Defense,Fluoride (Sodium),Colgate Oral Ph
8347,Prevident 5000 Plus,Fluoride (Sodium),Colgate Oral Ph
8348,Prevident 5000 Sensitive,Sodium Fluoride/Potassium Nit,Colgate Oral Ph
8349,Previfem,Norgestimate-Ethinyl Estradiol,Par Pharm.
8350,Prevymis,Letermovir,Merck Sharp & D
8351,Prezcobix,Darunavir/Cobicistat,Janssen Product
8352,Prezista,Darunavir Ethanolate,Janssen Product
8353,Prialt,Ziconotide Acetate,Tersera Therape
8354,Priftin,Rifapentine,Sanofi-Aventis
8355,Prilosec,Omeprazole Magnesium,Covis Pharma
8356,Primacare,Prenatal 118/Iron/Folate 6/DHA,Avion Pharmaceu
8357,Primaquine,Primaquine Phosphate,Sanofi-Aventis
8358,Primaquine,Primaquine Phosphate,Bayshore Pharma
8359,Primaxin,Imipenem/Cilastatin Sodium,Merck Sharp & D
8360,Primidone,Primidone,Qualitest/Par P
8361,Primidone,Primidone,Major Pharmaceu
8362,Primidone,Primidone,Oceanside Pharm
8363,Primidone,Primidone,Marlex Pharm.
8364,Primidone,Primidone,Oxford Pharmace
8365,Primidone,Primidone,Lannett Co. Inc
8366,Primidone,Primidone,Amneal Pharmace
8367,Primidone,Primidone,Actavis/Teva
8368,Primidone,Primidone,Avpak
8369,Primidone,Primidone,AHP
8370,Pristiq,Desvenlafaxine Succinate,Wyeth/Pfizer
8371,Privigen,Immun Glob G(IgG)/Pro/IgA 0-50,CSL Behring LLC
8372,Pro Comfort Alcohol Pads,Alcohol Antiseptic Pads,Home Aide Diagn
8373,Pro Comfort Insulin Syringe,Syringe And Needle,Home Aide Diagn
8374,Pro Comfort Insulin Syringe,Insulin,Home Aide Diagn
8375,Pro Comfort Insulin Syringe,1ml,Home Aide Diagn
8376,Pro Comfort Pen Needle,Pen Needle,Home Aide Diagn
8377,Pro Comfort Pen Needle,Diabetic,Home Aide Diagn
8378,Proair Digihaler,Albuterol Sulfate,Teva Specialty
8379,Proair HFA,Albuterol Sulfate,Teva Specialty
8380,Proair Respiclick,Albuterol Sulfate,Teva Specialty
8381,Probenecid,Probenecid,Marlex Pharm.
8382,Probenecid,Probenecid,Lannett Co. Inc
8383,Probenecid,Probenecid,Actavis/Teva
8384,Probenecid,Probenecid,Mylan
8385,Probenecid-Colchicine,Probenecid/Colchicine,Rising Pharm
8386,Probenecid-Colchicine,Probenecid/Colchicine,Ingenus Pharmac
8387,Probenecid-Colchicine,Probenecid/Colchicine,Actavis/Teva
8388,Procardia,Nifedipine,Pfizer US Pharm
8389,Procardia XL,Nifedipine,Pfizer US Pharm
8390,Prochlorperazine,Prochlorperazine,Cosette Pharmac
8391,Prochlorperazine Edisylate,Prochlorperazine Edisylate,West-Ward/Hikma
8392,Prochlorperazine Edisylate,Prochlorperazine Edisylate,Nexus Pharmaceu
8393,Prochlorperazine Edisylate,Prochlorperazine Edisylate,Mylan Instituti
8394,Prochlorperazine Edisylate,Prochlorperazine Edisylate,Avet/Premierpro
8395,Prochlorperazine Edisylate,Prochlorperazine Edisylate,Avet/Novaplus
8396,Prochlorperazine Edisylate,Prochlorperazine Edisylate,Avet Pharmaceut
8397,Prochlorperazine Edisylate,Prochlorperazine Edisylate,Athenex Pharmac
8398,Prochlorperazine Maleate,Prochlorperazine Maleate,Jubilant Cadist
8399,Prochlorperazine Maleate,Prochlorperazine Maleate,Avpak
8400,Prochlorperazine Maleate,Prochlorperazine Maleate,Mylan
8401,Prochlorperazine Maleate,Prochlorperazine Maleate,Avkare
8402,Procrit,Epoetin Alfa,Janssen Product
8403,Procto-Med HC,Hydrocortisone,Leading Pharma
8404,Procto-Pak,Hydrocortisone,Rising Pharm
8405,Proctocort,Hydrocortisone,Salix Pharmaceu
8406,Proctofoam-HC,Hydrocortisone/Pramoxine,Meda/Mylan Spec
8407,Proctosol-HC,Hydrocortisone,Ranbaxy/Sun Pha
8408,Proctozone-HC,Hydrocortisone,Rising Pharm
8409,Procysbi,Cysteamine Bitartrate,Horizon Therape
8410,Prodigy Insulin Syringe,Syring-Needl,Prodigy Diabete
8411,Prodigy Insulin Syringe,Disp,Prodigy Diabete
8412,Prodigy Insulin Syringe,Insul,Prodigy Diabete
8413,Prodigy Insulin Syringe,0.3 Ml,Prodigy Diabete
8414,Prodigy Insulin Syringe,Syringe And Needle,Prodigy Diabete
8415,Prodigy Insulin Syringe,Insulin,Prodigy Diabete
8416,Prodigy Insulin Syringe,1ml,Prodigy Diabete
8417,Prodigy Insulin Syringe,Syringe-Needle,Prodigy Diabete
8418,Prodigy Insulin Syringe,Insulin,Prodigy Diabete
8419,Prodigy Insulin Syringe,0.5 Ml,Prodigy Diabete
8420,Progesterone,Progesterone,West-Ward/Hikma
8421,Progesterone,Progesterone,Auromedics Phar
8422,Progesterone,Progesterone,Actavis/Teva
8423,Progesterone,Progesterone,"Xiromed, LLC"
8424,Progesterone,Micronized,"Xiromed, LLC"
8425,Progesterone,Progesterone,Virtus Pharmace
8426,Progesterone,Micronized,Virtus Pharmace
8427,Progesterone,Progesterone,Northstar Rx Ll
8428,Progesterone,Micronized,Northstar Rx Ll
8429,Progesterone,Progesterone,Dr.Reddy'S Lab
8430,Progesterone,Micronized,Dr.Reddy'S Lab
8431,Progesterone,Progesterone,Bionpharma Inc.
8432,Progesterone,Micronized,Bionpharma Inc.
8433,Progesterone,Progesterone,Banner Pharmaca
8434,Progesterone,Micronized,Banner Pharmaca
8435,Progesterone,Progesterone,Aurobindo Pharm
8436,Progesterone,Micronized,Aurobindo Pharm
8437,Progesterone,Progesterone,Amneal Pharmace
8438,Progesterone,Micronized,Amneal Pharmace
8439,Progesterone,Progesterone,Akorn Inc.
8440,Progesterone,Micronized,Akorn Inc.
8441,Proglycem,Diazoxide,Teva Specialty
8442,Prograf*,Tacrolimus,Astellas Pharma*
8443,Prolastin C,Alpha-1-Proteinase Inhibitor,Grifols Therape
8444,Prolate,Oxycodone HCl/Acetaminophen,Forte Bio-Pharm
8445,Prolensa,Bromfenac Sodium,Bausch Health U
8446,Prolia,Denosumab,Amgen
8447,Promacta,Eltrombopag Olamine,Novartis
8448,Promethazine HCl*,Promethazine HCl,X-Gen Pharmaceu
8449,Promethazine HCl*,Promethazine HCl,West-Ward/Hikma
8450,Promethazine HCl*,Promethazine HCl,"West-Ward,Inc./"
8451,Promethazine HCl*,Promethazine HCl,Quagen Pharmace
8452,Promethazine HCl*,Promethazine HCl,Sandoz
8453,Promethazine HCl*,Promethazine HCl,Pharm Assoc Inc
8454,Promethazine HCl*,Promethazine HCl,Perrigo/Padagis
8455,Promethazine HCl*,Promethazine HCl,Pd-Rx Pharm*
8456,Promethazine HCl*,Promethazine HCl,Nostrum Laborat
8457,Promethazine HCl*,Promethazine HCl,Taro Pharm USA
8458,Promethazine HCl*,Promethazine HCl,Morton Grove Ph
8459,Promethazine HCl*,Promethazine HCl,"KVK-Tech, Inc."
8460,Promethazine HCl*,Promethazine HCl,Major Pharmaceu
8461,Promethazine HCl*,Promethazine HCl,Hi-Tech/Akorn C
8462,Promethazine HCl*,Promethazine HCl,Zydus Pharmaceu
8463,Promethazine HCl*,Promethazine HCl,Bluepoint Labor
8464,Promethazine HCl*,Promethazine HCl,Amneal Pharmace
8465,Promethazine HCl*,Promethazine HCl,Actavis/Teva
8466,Promethazine HCl*,Promethazine HCl,Marlex Pharm.
8467,Promethazine HCl*,Promethazine HCl,AHP
8468,Promethazine Vc,Phenylephrine HCl/Prometh HCl,Pharm Assoc Inc
8469,Promethazine Vc-Codeine,Promethazine/Phenyleph/Codeine,Pharm Assoc Inc
8470,Promethazine-Codeine,Promethazine HCl/Codeine,Tris Pharma Inc
8471,Promethazine-Codeine,Promethazine HCl/Codeine,Pharm Assoc Inc
8472,Promethazine-Codeine,Promethazine HCl/Codeine,Nostrum Laborat
8473,Promethazine-Codeine,Promethazine HCl/Codeine,Morton Grove Ph
8474,Promethazine-Codeine,Promethazine HCl/Codeine,Hi-Tech/Akorn C
8475,Promethazine-DM,Promethazine/Dextromethorphan,Slate Run Pharm
8476,Promethazine-DM,Promethazine/Dextromethorphan,Morton Grove Ph
8477,Promethazine-DM,Promethazine/Dextromethorphan,Amneal Pharmace
8478,Promethazine-Phenylephrine,Phenylephrine HCl/Prometh HCl,Hi-Tech/Akorn C
8479,Promethegan,Promethazine HCl,Cosette Pharmac
8480,Prometrium,Progesterone,Virtus Pharmace
8481,Prometrium,Micronized,Virtus Pharmace
8482,Propafenone HCl,Propafenone HCl,Qualitest/Par P
8483,Propafenone HCl,Propafenone HCl,Mutual Pharm Co
8484,Propafenone HCl,Propafenone HCl,Aurobindo Pharm
8485,Propafenone HCl,Propafenone HCl,Ani Pharmaceuti
8486,Propafenone HCl,Propafenone HCl,Actavis/Teva
8487,Propafenone HCl ER,Propafenone HCl,Upsher-Smith La
8488,Propafenone HCl ER,Propafenone HCl,TWI Pharmaceuti
8489,Propafenone HCl ER,Propafenone HCl,Rising Pharm
8490,Propafenone HCl ER,Propafenone HCl,Vitruvias Thera
8491,Propafenone HCl ER,Propafenone HCl,Prasco Labs
8492,Propafenone HCl ER,Propafenone HCl,Par Pharm.
8493,Propafenone HCl ER,Propafenone HCl,Northstar Rx Ll
8494,Propafenone HCl ER,Propafenone HCl,Mylan
8495,Propafenone HCl ER,Propafenone HCl,Glenmark Pharma
8496,Propafenone HCl ER,Propafenone HCl,Actavis/Teva
8497,Propantheline Bromide,Propantheline Bromide,West-Ward/Hikma
8498,Proparacaine HCl,Proparacaine HCl,Sandoz
8499,Proparacaine HCl,Proparacaine HCl,Bausch Health U
8500,Proparacaine HCl,Proparacaine HCl,Akorn Inc.
8501,Propranolol HCl ER,Propranolol HCl,Lannett Co. Inc
8502,Propranolol HCl ER,Propranolol HCl,Breckenridge
8503,Propranolol HCl ER,Propranolol HCl,Ani Pharmaceuti
8504,Propranolol HCl ER,Propranolol HCl,Actavis/Teva
8505,Propranolol HCl ER,Propranolol HCl,AHP
8506,Propranolol HCl*,Propranolol HCl,Qualitest/Par P
8507,Propranolol HCl*,Propranolol HCl,Pd-Rx Pharm
8508,Propranolol HCl*,Propranolol HCl,Mylan
8509,Propranolol HCl*,Propranolol HCl,Roxane/West-War
8510,Propranolol HCl*,Propranolol HCl,Major Pharmaceu
8511,Propranolol HCl*,Propranolol HCl,"Gsms, Inc."
8512,Propranolol HCl*,Propranolol HCl,Avpak
8513,Propranolol HCl*,Propranolol HCl,Amneal Pharmace
8514,Propranolol HCl*,Propranolol HCl,Amici Pharmaceu
8515,Propranolol HCl*,Propranolol HCl,Actavis/Teva
8516,Propranolol HCl*,Propranolol HCl,AHP
8517,Propylthiouracil,Propylthiouracil,Qualitest/Par P
8518,Propylthiouracil,Propylthiouracil,Quagen Pharmace
8519,Propylthiouracil,Propylthiouracil,Actavis/Teva
8520,Proquad,Measles,Merck Sharp & D
8521,Proquad,Mumps,Merck Sharp & D
8522,Proquad,Rub,Merck Sharp & D
8523,Proquad,Varicella/PF,Merck Sharp & D
8524,Proscar,Finasteride,Organon LLC
8525,Proscar,Finasteride,Merck Sharp & D
8526,Prosol,Parenteral Amino Acid 20% No.1,Baxter Healthca
8527,Protonix,Pantoprazole Sodium,Wyeth/Pfizer
8528,Protonix IV,Pantoprazole Sodium,Wyeth/Pfizer
8529,Protopic,Tacrolimus,Leo Pharma Inc.
8530,Protriptyline HCl,Protriptyline HCl,Sigmapharm Labo
8531,Protriptyline HCl,Protriptyline HCl,Roxane/West-War
8532,Protriptyline HCl,Protriptyline HCl,Rising Pharm
8533,Protriptyline HCl,Protriptyline HCl,Hi-Tech/Akorn C
8534,Protriptyline HCl,Protriptyline HCl,Epic Pharma LLC
8535,Proventil HFA,Albuterol Sulfate,Sandoz Inc.
8536,Proventil HFA,Albuterol Sulfate,Merck Sharp & D
8537,Provera,Medroxyprogesterone Acetate,Pharmaci/Pfizer
8538,Provida Ob,Prenatal Vit 65/Iron Fum,US Pharmaceutic
8539,Provida Ob,Ps/FA,US Pharmaceutic
8540,Provigil,Modafinil,"Cephalon,Inc.-T"
8541,Prozac,Fluoxetine HCl,Dista Labs
8542,Prudoxin,Doxepin HCl,Mylan
8543,Pulmicort,Budesonide,Astrazeneca
8544,Pulmicort Flexhaler,Budesonide,Astrazeneca
8545,Pulmozyme,Dornase Alfa,"Genentech, Inc."
8546,Pure Comfort Alcohol Pad,Alcohol Antiseptic Pads,Home Aide Diagn
8547,Pure Comfort Pen Needle,Pen Needle,Home Aide Diagn
8548,Pure Comfort Pen Needle,Diabetic,Home Aide Diagn
8549,Purixan,Mercaptopurine,Nova Laboratori
8550,Pylera,Bismuth/Metronid/Tetracycline,Aptalis/Allerga
8551,Pyrazinamide,Pyrazinamide,Versapharm/Akor
8552,Pyrazinamide,Pyrazinamide,Qualitest/Par P
8553,Pyrazinamide,Pyrazinamide,Novitium Pharma
8554,Pyridium,Phenazopyridine HCl,Amneal Pharmace
8555,Pyridostigmine Bromide,Pyridostigmine Bromide,Zydus Pharmaceu
8556,Pyridostigmine Bromide,Pyridostigmine Bromide,Sky Pharmaceuti
8557,Pyridostigmine Bromide,Pyridostigmine Bromide,Oceanside Pharm
8558,Pyridostigmine Bromide,Pyridostigmine Bromide,Novitium Pharma
8559,Pyridostigmine Bromide,Pyridostigmine Bromide,Method Pharmace
8560,Pyridostigmine Bromide,Pyridostigmine Bromide,Major Pharmaceu
8561,Pyridostigmine Bromide,Pyridostigmine Bromide,Eywa Pharma Inc
8562,Pyridostigmine Bromide,Pyridostigmine Bromide,Amneal Pharmace
8563,Pyridostigmine Bromide,Pyridostigmine Bromide,AHP
8564,Pyridostigmine Bromide ER,Pyridostigmine Bromide,Rising Pharm
8565,Pyridostigmine Bromide ER,Pyridostigmine Bromide,Oceanside Pharm
8566,Pyridostigmine Bromide ER,Pyridostigmine Bromide,Amneal Pharmace
8567,Pyridostigmine Bromide ER,Pyridostigmine Bromide,Alvogen Inc
8568,Pyrimethamine,Pyrimethamine,"Oakrum Pharma,"
8569,Pyrimethamine,Pyrimethamine,Dr.Reddy'S Lab
8570,Qbrelis,Lisinopril,Azurity Pharmac
8571,Qbrexza,Glycopyrronium Tosylate,Dermira/Journey
8572,Qelbree,Viloxazine HCl,Supernus Pharma
8573,Qinlock,Ripretinib,Deciphera Pharm
8574,Qmiiz ODT,Meloxicam,Tersera Therape
8575,Qnasl,Beclomethasone Dipropionate,Teva Specialty
8576,Qnasl Children,Beclomethasone Dipropionate,Teva Specialty
8577,Qtern,Dapagliflozin/Saxagliptin HCl,Astrazeneca
8578,Qudexy XR,Topiramate,Upsher-Smith La
8579,Questran,Cholestyramine (With Sugar),Par Pharmaceuti
8580,Questran Light,Cholestyramine/Aspartame,Par Pharmaceuti
8581,Quetiapine Fumarate,Quetiapine Fumarate,Unichem Pharmac
8582,Quetiapine Fumarate,Quetiapine Fumarate,Torrent Pharmac
8583,Quetiapine Fumarate,Quetiapine Fumarate,Teva USA
8584,Quetiapine Fumarate,Quetiapine Fumarate,Sandoz
8585,Quetiapine Fumarate,Quetiapine Fumarate,Roxane/West-War
8586,Quetiapine Fumarate,Quetiapine Fumarate,Northstar Rx Ll
8587,Quetiapine Fumarate,Quetiapine Fumarate,Mckesson Packag
8588,Quetiapine Fumarate,Quetiapine Fumarate,Major Pharmaceu
8589,Quetiapine Fumarate,Quetiapine Fumarate,Sun Pharma Glob
8590,Quetiapine Fumarate,Quetiapine Fumarate,Macleods Pharma
8591,Quetiapine Fumarate,Quetiapine Fumarate,Lupin Pharmaceu
8592,Quetiapine Fumarate,Quetiapine Fumarate,"Gsms, Inc."
8593,Quetiapine Fumarate,Quetiapine Fumarate,Bluepoint Labor
8594,Quetiapine Fumarate,Quetiapine Fumarate,Avpak
8595,Quetiapine Fumarate,Quetiapine Fumarate,Aurobindo Pharm
8596,Quetiapine Fumarate,Quetiapine Fumarate,West-Ward/Hikma
8597,Quetiapine Fumarate,Quetiapine Fumarate,Ascend Laborato
8598,Quetiapine Fumarate,Quetiapine Fumarate,Apotex Corp
8599,Quetiapine Fumarate,Quetiapine Fumarate,Aphena Pharma S
8600,Quetiapine Fumarate,Quetiapine Fumarate,Accord Healthca
8601,Quetiapine Fumarate,Quetiapine Fumarate,AHP
8602,Quetiapine Fumarate ER,Quetiapine Fumarate,Sciegen Pharmac
8603,Quetiapine Fumarate ER,Quetiapine Fumarate,Marlex Pharm.
8604,Quetiapine Fumarate ER,Quetiapine Fumarate,Mallinckrodt Ph
8605,Quetiapine Fumarate ER,Quetiapine Fumarate,"Trupharma, LLC."
8606,Quetiapine Fumarate ER,Quetiapine Fumarate,Major Pharmaceu
8607,Quetiapine Fumarate ER,Quetiapine Fumarate,Macleods Pharma
8608,Quetiapine Fumarate ER,Quetiapine Fumarate,Lupin Pharmaceu
8609,Quetiapine Fumarate ER,Quetiapine Fumarate,Ingenus Pharmac
8610,Quetiapine Fumarate ER,Quetiapine Fumarate,Aurobindo Pharm
8611,Quetiapine Fumarate ER,Quetiapine Fumarate,Astrazeneca Lp/
8612,Quetiapine Fumarate ER,Quetiapine Fumarate,Aci Healthcare
8613,Quetiapine Fumarate ER,Quetiapine Fumarate,Accord Healthca
8614,Quillichew ER,Methylphenidate HCl,Tris Pharma Inc
8615,Quillivant XR,Methylphenidate HCl,Tris Pharma Inc
8616,Quinapril HCl,Quinapril HCl,Solco Healthcar
8617,Quinapril HCl,Quinapril HCl,Lupin Pharmaceu
8618,Quinapril HCl,Quinapril HCl,Dr.Reddy'S Lab
8619,Quinapril HCl,Quinapril HCl,"Cipla USA, Inc."
8620,Quinapril HCl,Quinapril HCl,Bluepoint Labor
8621,Quinapril HCl,Quinapril HCl,Aurobindo Pharm
8622,Quinapril-Hydrochlorothiazide,Quinapril/Hydrochlorothiazide,Greenstone LLC.
8623,Quinapril-Hydrochlorothiazide,Quinapril/Hydrochlorothiazide,Gavis/Lupin
8624,Quinapril-Hydrochlorothiazide,Quinapril/Hydrochlorothiazide,"Cipla USA, Inc."
8625,Quinapril-Hydrochlorothiazide,Quinapril/Hydrochlorothiazide,Aurobindo Pharm
8626,Quinidine Gluconate*,Quinidine Gluconate,Mutual Pharm Co
8627,Quinidine Sulfate,Quinidine Sulfate,Sandoz
8628,Quinine Sulfate,Quinine Sulfate,Teva USA
8629,Quinine Sulfate,Quinine Sulfate,Mutual Pharm Co
8630,Quinine Sulfate,Quinine Sulfate,Lupin Pharmaceu
8631,Quinine Sulfate,Quinine Sulfate,Ingenus Pharmac
8632,Qulipta,Atogepant,Abbvie US LLC
8633,Qutenza,Capsaicin/Skin Cleanser,Averitas Pharma
8634,Quzyttir,Cetirizine HCl,Tersera Therape
8635,Qvar Redihaler,Beclomethasone Dipropionate,Teva Specialty
8636,Rabavert,Rabies Vaccine (Pcec)/PF,GSK/Bavarian No
8637,Rabeprazole Sodium,Rabeprazole Sodium,Torrent Pharmac
8638,Rabeprazole Sodium,Rabeprazole Sodium,Teva USA
8639,Rabeprazole Sodium,Rabeprazole Sodium,Lupin Pharmaceu
8640,Rabeprazole Sodium,Rabeprazole Sodium,Kremers/Lannett
8641,Rabeprazole Sodium,Rabeprazole Sodium,Aurobindo Pharm
8642,Rabeprazole Sodium,Rabeprazole Sodium,Ascend Laborato
8643,Rabeprazole Sodium,Rabeprazole Sodium,Advagen Pharma
8644,Radicava,Edaravone,Mitsubishi Tana
8645,Ragwitek,Weed Pollen-Short Ragweed,"Alk-Abello, Inc"
8646,Raloxifene HCl,Raloxifene HCl,Teva USA
8647,Raloxifene HCl,Raloxifene HCl,Prasco Labs
8648,Raloxifene HCl,Raloxifene HCl,Major Pharmaceu
8649,Raloxifene HCl,Raloxifene HCl,Exelan Pharmace
